county,date,aqi,pollutant,number_of_sites_reporting
Tompkins,2020-05-15,41,Ozone,1
Tompkins,2020-05-16,33,Ozone,1
Tompkins,2020-05-17,39,Ozone,1
Tompkins,2020-05-18,31,Ozone,1
Tompkins,2020-05-19,42,Ozone,1
Tompkins,2020-05-20,45,Ozone,1
Tompkins,2020-05-21,44,Ozone,1
Tompkins,2020-05-22,36,Ozone,1
Tompkins,2020-05-23,41,Ozone,1
Tompkins,2020-05-24,36,Ozone,1
Tompkins,2020-05-25,34,Ozone,1
Tompkins,2020-05-26,48,Ozone,1
Tompkins,2020-05-27,44,Ozone,1
Tompkins,2020-05-28,24,Ozone,1
Tompkins,2020-05-29,37,Ozone,1
Tompkins,2020-05-30,36,Ozone,1
Tompkins,2020-05-31,33,Ozone,1
Tompkins,2020-06-01,38,Ozone,1
Tompkins,2020-06-02,37,Ozone,1
Tompkins,2020-06-03,40,Ozone,1
Tompkins,2020-06-04,45,Ozone,1
Tompkins,2020-06-05,43,Ozone,1
Tompkins,2020-06-06,44,Ozone,1
Tompkins,2020-06-07,30,Ozone,1
Tompkins,2020-06-08,31,Ozone,1
Tompkins,2020-06-09,49,Ozone,1
Tompkins,2020-06-10,43,Ozone,1
Tompkins,2020-06-11,36,Ozone,1
Tompkins,2020-06-12,35,Ozone,1
Tompkins,2020-06-13,31,Ozone,1
Tompkins,2020-06-14,25,Ozone,1
Tompkins,2020-06-15,36,Ozone,1
Tompkins,2020-06-16,41,Ozone,1
Tompkins,2020-06-17,51,Ozone,1
Tompkins,2020-06-18,35,Ozone,1
Tompkins,2020-06-19,33,Ozone,1
Tompkins,2020-06-20,39,Ozone,1
Tompkins,2020-06-21,39,Ozone,1
Tompkins,2020-06-22,43,Ozone,1
Tompkins,2020-06-23,44,Ozone,1
Tompkins,2020-06-24,34,Ozone,1
Tompkins,2020-06-25,34,Ozone,1
Tompkins,2020-06-26,43,Ozone,1
Tompkins,2020-06-27,38,Ozone,1
Tompkins,2020-06-28,32,Ozone,1
Tompkins,2020-06-29,32,Ozone,1
Tompkins,2020-06-30,31,Ozone,1
Tompkins,2020-07-01,35,Ozone,1
Tompkins,2020-07-02,37,Ozone,1
Tompkins,2020-07-03,37,Ozone,1
Tompkins,2020-07-04,31,Ozone,1
Tompkins,2020-07-05,50,Ozone,1
Tompkins,2020-07-06,44,Ozone,1
Tompkins,2020-07-07,44,Ozone,1
Tompkins,2020-07-08,58,Ozone,1
Tompkins,2020-07-09,49,Ozone,1
Tompkins,2020-07-10,39,Ozone,1
Tompkins,2020-07-11,38,Ozone,1
Tompkins,2020-07-12,30,Ozone,1
Tompkins,2020-07-13,27,Ozone,1
Tompkins,2020-07-14,24,Ozone,1
Tompkins,2020-07-15,32,Ozone,1
Tompkins,2020-07-16,32,Ozone,1
Tompkins,2020-07-17,44,Ozone,1
Tompkins,2020-07-18,54,Ozone,1
Tompkins,2020-07-19,46,Ozone,1
Tompkins,2020-07-21,31,Ozone,1
Tompkins,2020-07-22,39,Ozone,1
Tompkins,2020-07-23,38,Ozone,1
Tompkins,2020-07-25,43,Ozone,1
Tompkins,2020-07-26,44,Ozone,1
Tompkins,2020-07-27,42,Ozone,1
Tompkins,2020-07-28,32,Ozone,1
Tompkins,2020-07-29,37,Ozone,1
Tompkins,2020-07-30,34,Ozone,1
Tompkins,2020-07-31,28,Ozone,1
Tompkins,2020-08-01,34,Ozone,1
Tompkins,2020-08-02,38,Ozone,1
Tompkins,2020-08-03,38,Ozone,1
Tompkins,2020-08-04,26,Ozone,1
Tompkins,2020-08-05,28,Ozone,1
Tompkins,2020-08-06,36,Ozone,1
Tompkins,2020-08-07,43,Ozone,1
Tompkins,2020-08-08,43,Ozone,1
Tompkins,2020-08-09,48,Ozone,1
Tompkins,2020-08-10,45,Ozone,1
Tompkins,2020-08-11,44,Ozone,1
Tompkins,2020-08-12,40,Ozone,1
Tompkins,2020-08-13,37,Ozone,1
Tompkins,2020-08-14,37,Ozone,1
Tompkins,2020-08-15,33,Ozone,1
Tompkins,2020-08-16,33,Ozone,1
Tompkins,2020-08-17,38,Ozone,1
Tompkins,2020-08-18,29,Ozone,1
Tompkins,2020-08-19,24,Ozone,1
Tompkins,2020-08-20,37,Ozone,1
Tompkins,2020-08-21,43,Ozone,1
Tompkins,2020-08-22,49,Ozone,1
Tompkins,2020-08-23,44,Ozone,1
Tompkins,2020-08-24,45,Ozone,1
Tompkins,2020-08-25,40,Ozone,1
Tompkins,2020-08-26,22,Ozone,1
Tompkins,2020-08-27,44,Ozone,1
Tompkins,2020-08-28,24,Ozone,1
Tompkins,2020-08-29,35,Ozone,1
Tompkins,2020-08-30,27,Ozone,1
Tompkins,2020-08-31,31,Ozone,1
Tompkins,2020-09-01,30,Ozone,1
Tompkins,2020-09-02,34,Ozone,1
Tompkins,2020-09-03,32,Ozone,1
Tompkins,2020-09-04,31,Ozone,1
Tompkins,2020-09-05,31,Ozone,1
Tompkins,2020-09-06,31,Ozone,1
Tompkins,2020-09-07,37,Ozone,1
Tompkins,2020-09-08,42,Ozone,1
Tompkins,2020-09-09,45,Ozone,1
Tompkins,2020-09-10,38,Ozone,1
Tompkins,2020-09-11,24,Ozone,1
Tompkins,2020-09-12,30,Ozone,1
Tompkins,2020-09-13,25,Ozone,1
Tompkins,2020-09-14,25,Ozone,1
Tompkins,2020-09-15,28,Ozone,1
Tompkins,2020-09-16,35,Ozone,1
Tompkins,2020-09-17,30,Ozone,1
Tompkins,2020-09-18,27,Ozone,1
Tompkins,2020-09-19,28,Ozone,1
Tompkins,2020-09-20,29,Ozone,1
Tompkins,2020-09-21,34,Ozone,1
Tompkins,2020-09-22,40,Ozone,1
Tompkins,2020-09-23,47,Ozone,1
Tompkins,2020-09-24,51,Ozone,1
Tompkins,2020-09-25,64,Ozone,1
Tompkins,2020-09-26,40,Ozone,1
Tompkins,2020-09-27,33,Ozone,1
Tompkins,2020-09-28,38,Ozone,1
Tompkins,2020-09-29,29,Ozone,1
Tompkins,2020-09-30,28,Ozone,1
Tompkins,2020-10-01,26,Ozone,1
Tompkins,2020-10-02,26,Ozone,1
Tompkins,2020-10-03,30,Ozone,1
Tompkins,2020-10-04,27,Ozone,1
Tompkins,2020-10-05,24,Ozone,1
Tompkins,2020-10-06,37,Ozone,1
Tompkins,2020-10-07,35,Ozone,1
Tompkins,2020-10-08,24,Ozone,1
Tompkins,2020-10-09,41,Ozone,1
Tompkins,2020-10-10,39,Ozone,1
Tompkins,2020-10-11,23,Ozone,1
Tompkins,2020-10-12,28,Ozone,1
Tompkins,2020-10-13,31,Ozone,1
Tompkins,2020-10-14,39,Ozone,1
Tompkins,2020-10-15,44,Ozone,1
Tompkins,2020-10-16,29,Ozone,1
Tompkins,2020-10-17,37,Ozone,1
Tompkins,2020-10-18,38,Ozone,1
Tompkins,2020-10-19,31,Ozone,1
Tompkins,2020-10-20,25,Ozone,1
Tompkins,2020-10-21,31,Ozone,1
Tompkins,2020-10-22,22,Ozone,1
Tompkins,2020-10-23,33,Ozone,1
Tompkins,2020-10-24,21,Ozone,1
Tompkins,2020-10-25,26,Ozone,1
Tompkins,2020-10-26,24,Ozone,1
Tompkins,2020-10-27,24,Ozone,1
Tompkins,2020-10-28,21,Ozone,1
Tompkins,2020-10-29,26,Ozone,1
Tompkins,2020-10-30,29,Ozone,1
Tompkins,2020-10-31,29,Ozone,1
Tompkins,2020-11-01,25,Ozone,1
Tompkins,2020-11-02,33,Ozone,1
Tompkins,2020-11-03,28,Ozone,1
Tompkins,2020-11-04,37,Ozone,1
Tompkins,2020-11-05,42,Ozone,1
Tompkins,2020-11-06,48,Ozone,1
Tompkins,2020-11-07,47,Ozone,1
Tompkins,2020-11-08,46,Ozone,1
Tompkins,2020-11-09,45,Ozone,1
Tompkins,2020-11-10,34,Ozone,1
Tompkins,2020-11-11,27,Ozone,1
Tompkins,2020-11-12,25,Ozone,1
Tompkins,2020-11-13,31,Ozone,1
Tompkins,2020-11-14,32,Ozone,1
Tompkins,2020-11-15,32,Ozone,1
Tompkins,2020-11-16,30,Ozone,1
Tompkins,2020-11-17,34,Ozone,1
Tompkins,2020-11-18,32,Ozone,1
Tompkins,2020-11-19,31,Ozone,1
Tompkins,2020-11-20,38,Ozone,1
Tompkins,2020-11-21,26,Ozone,1
Tompkins,2020-11-22,25,Ozone,1
Tompkins,2020-11-23,27,Ozone,1
Tompkins,2020-11-24,23,Ozone,1
Tompkins,2020-11-25,26,Ozone,1
Tompkins,2020-11-26,25,Ozone,1
Tompkins,2020-11-27,27,Ozone,1
Tompkins,2020-11-28,28,Ozone,1
Tompkins,2020-11-29,31,Ozone,1
Tompkins,2020-11-30,28,Ozone,1
Tompkins,2020-12-01,23,Ozone,1
Tompkins,2020-12-02,35,Ozone,1
Tompkins,2020-12-03,31,Ozone,1
Tompkins,2020-12-04,34,Ozone,1
Tompkins,2020-12-05,26,Ozone,1
Tompkins,2020-12-06,32,Ozone,1
Tompkins,2020-12-07,32,Ozone,1
Tompkins,2020-12-08,30,Ozone,1
Tompkins,2020-12-09,28,Ozone,1
Tompkins,2020-12-10,29,Ozone,1
Tompkins,2020-12-11,31,Ozone,1
Tompkins,2020-12-12,34,Ozone,1
Tompkins,2020-12-13,31,Ozone,1
Tompkins,2020-12-14,26,Ozone,1
Tompkins,2020-12-15,30,Ozone,1
Tompkins,2020-12-16,31,Ozone,1
Tompkins,2020-12-17,31,Ozone,1
Tompkins,2020-12-18,34,Ozone,1
Tompkins,2020-12-19,35,Ozone,1
Tompkins,2020-12-20,27,Ozone,1
Tompkins,2020-12-21,26,Ozone,1
Tompkins,2020-12-22,33,Ozone,1
Tompkins,2020-12-23,32,Ozone,1
Tompkins,2020-12-24,31,Ozone,1
Tompkins,2020-12-25,23,Ozone,1
Tompkins,2020-12-26,24,Ozone,1
Tompkins,2020-12-27,28,Ozone,1
Tompkins,2020-12-28,34,Ozone,1
Tompkins,2020-12-29,34,Ozone,1
Tompkins,2020-12-30,31,Ozone,1
Tompkins,2020-12-31,31,Ozone,1
Wayne,2020-02-01,26,Ozone,1
Wayne,2020-02-02,28,Ozone,1
Wayne,2020-02-03,31,Ozone,1
Wayne,2020-02-04,33,Ozone,1
Wayne,2020-02-05,32,Ozone,1
Wayne,2020-02-06,28,Ozone,1
Wayne,2020-02-07,36,Ozone,1
Wayne,2020-02-08,35,Ozone,1
Wayne,2020-02-09,36,Ozone,1
Wayne,2020-02-10,30,Ozone,1
Wayne,2020-02-11,35,Ozone,1
Wayne,2020-02-12,39,Ozone,1
Wayne,2020-02-13,31,Ozone,1
Wayne,2020-02-14,33,Ozone,1
Wayne,2020-02-15,37,Ozone,1
Wayne,2020-02-16,32,Ozone,1
Wayne,2020-02-17,35,Ozone,1
Wayne,2020-02-18,33,Ozone,1
Wayne,2020-02-19,37,Ozone,1
Wayne,2020-02-20,36,Ozone,1
Wayne,2020-02-21,41,Ozone,1
Wayne,2020-02-22,38,Ozone,1
Wayne,2020-02-23,46,Ozone,1
Wayne,2020-02-24,41,Ozone,1
Wayne,2020-02-25,39,Ozone,1
Wayne,2020-02-26,34,Ozone,1
Wayne,2020-02-28,39,Ozone,1
Wayne,2020-02-29,32,Ozone,1
Wayne,2020-03-01,38,Ozone,1
Wayne,2020-03-02,43,Ozone,1
Wayne,2020-03-03,31,Ozone,1
Wayne,2020-03-04,34,Ozone,1
Wayne,2020-03-05,38,Ozone,1
Wayne,2020-03-06,38,Ozone,1
Wayne,2020-03-07,39,Ozone,1
Wayne,2020-03-08,43,Ozone,1
Wayne,2020-03-09,48,Ozone,1
Wayne,2020-03-10,41,Ozone,1
Wayne,2020-03-11,33,Ozone,1
Wayne,2020-03-12,28,Ozone,1
Wayne,2020-03-13,36,Ozone,1
Wayne,2020-03-14,35,Ozone,1
Wayne,2020-03-15,40,Ozone,1
Wayne,2020-03-16,39,Ozone,1
Wayne,2020-03-17,31,Ozone,1
Wayne,2020-03-18,39,Ozone,1
Wayne,2020-03-19,30,Ozone,1
Wayne,2020-03-20,33,Ozone,1
Wayne,2020-03-21,36,Ozone,1
Wayne,2020-03-22,37,Ozone,1
Wayne,2020-03-23,35,Ozone,1
Wayne,2020-03-24,38,Ozone,1
Wayne,2020-03-25,37,Ozone,1
Wayne,2020-03-26,41,Ozone,1
Wayne,2020-03-27,30,Ozone,1
Wayne,2020-03-28,35,Ozone,1
Wayne,2020-03-29,36,Ozone,1
Wayne,2020-03-30,35,Ozone,1
Wayne,2020-03-31,40,Ozone,1
Wayne,2020-04-01,44,Ozone,1
Wayne,2020-04-02,42,Ozone,1
Wayne,2020-04-03,33,Ozone,1
Wayne,2020-04-04,32,Ozone,1
Wayne,2020-04-05,31,Ozone,1
Wayne,2020-04-06,37,Ozone,1
Wayne,2020-04-07,44,Ozone,1
Wayne,2020-04-08,42,Ozone,1
Wayne,2020-04-09,43,Ozone,1
Wayne,2020-04-11,41,Ozone,1
Wayne,2020-04-12,44,Ozone,1
Wayne,2020-04-13,37,Ozone,1
Wayne,2020-04-14,41,Ozone,1
Wayne,2020-04-15,40,Ozone,1
Wayne,2020-04-16,36,Ozone,1
Wayne,2020-04-17,41,Ozone,1
Wayne,2020-04-18,46,Ozone,1
Wayne,2020-04-19,43,Ozone,1
Wayne,2020-04-20,37,Ozone,1
Wayne,2020-04-21,36,Ozone,1
Wayne,2020-04-22,42,Ozone,1
Wayne,2020-04-24,40,Ozone,1
Wayne,2020-04-25,43,Ozone,1
Wayne,2020-04-26,37,Ozone,1
Wayne,2020-04-27,37,Ozone,1
Wayne,2020-04-28,37,Ozone,1
Wayne,2020-04-29,44,Ozone,1
Wayne,2020-04-30,44,Ozone,1
Wayne,2020-05-03,50,Ozone,1
Wayne,2020-05-04,34,Ozone,1
Wayne,2020-05-05,36,Ozone,1
Wayne,2020-05-06,32,Ozone,1
Wayne,2020-05-07,38,Ozone,1
Wayne,2020-05-08,31,Ozone,1
Wayne,2020-05-09,33,Ozone,1
Wayne,2020-05-10,39,Ozone,1
Wayne,2020-05-11,26,Ozone,1
Wayne,2020-05-12,35,Ozone,1
Wayne,2020-05-13,38,Ozone,1
Wayne,2020-05-14,42,Ozone,1
Wayne,2020-05-15,40,Ozone,1
Wayne,2020-05-16,34,Ozone,1
Wayne,2020-05-17,35,Ozone,1
Wayne,2020-05-18,31,Ozone,1
Wayne,2020-05-19,40,Ozone,1
Wayne,2020-05-20,41,Ozone,1
Wayne,2020-05-21,54,Ozone,1
Wayne,2020-05-22,44,Ozone,1
Wayne,2020-05-23,48,Ozone,1
Wayne,2020-05-24,37,Ozone,1
Wayne,2020-05-25,46,Ozone,1
Wayne,2020-05-26,47,Ozone,1
Wayne,2020-05-27,48,Ozone,1
Wayne,2020-05-28,26,Ozone,1
Wayne,2020-05-29,35,Ozone,1
Wayne,2020-05-30,31,Ozone,1
Wayne,2020-05-31,34,Ozone,1
Wayne,2020-06-01,44,Ozone,1
Wayne,2020-06-02,43,Ozone,1
Wayne,2020-06-03,50,Ozone,1
Wayne,2020-06-04,64,Ozone,1
Wayne,2020-06-05,64,Ozone,1
Wayne,2020-06-06,48,Ozone,1
Wayne,2020-06-07,23,Ozone,1
Wayne,2020-06-08,26,Ozone,1
Wayne,2020-06-09,71,Ozone,1
Wayne,2020-06-10,37,Ozone,1
Wayne,2020-06-11,35,Ozone,1
Wayne,2020-06-12,40,Ozone,1
Wayne,2020-06-13,26,Ozone,1
Wayne,2020-06-14,30,Ozone,1
Wayne,2020-06-15,31,Ozone,1
Wayne,2020-06-16,38,Ozone,1
Wayne,2020-06-17,45,Ozone,1
Wayne,2020-06-18,58,Ozone,1
Wayne,2020-06-19,45,Ozone,1
Wayne,2020-06-20,61,Ozone,1
Wayne,2020-06-21,39,Ozone,1
Wayne,2020-06-22,58,Ozone,1
Wayne,2020-06-23,42,Ozone,1
Wayne,2020-06-24,38,Ozone,1
Wayne,2020-06-25,42,Ozone,1
Wayne,2020-06-26,42,Ozone,1
Wayne,2020-06-27,44,Ozone,1
Wayne,2020-06-28,33,Ozone,1
Wayne,2020-06-29,33,Ozone,1
Wayne,2020-06-30,35,Ozone,1
Wayne,2020-07-01,38,Ozone,1
Wayne,2020-07-02,42,Ozone,1
Wayne,2020-07-03,29,Ozone,1
Wayne,2020-07-04,32,Ozone,1
Wayne,2020-07-05,71,Ozone,1
Wayne,2020-07-06,40,Ozone,1
Wayne,2020-07-07,54,Ozone,1
Wayne,2020-07-08,67,Ozone,1
Wayne,2020-07-09,58,Ozone,1
Wayne,2020-07-10,61,Ozone,1
Wayne,2020-07-11,45,Ozone,1
Wayne,2020-07-12,31,Ozone,1
Wayne,2020-07-13,27,Ozone,1
Wayne,2020-07-14,19,Ozone,1
Wayne,2020-07-15,39,Ozone,1
Wayne,2020-07-16,35,Ozone,1
Wayne,2020-07-17,42,Ozone,1
Wayne,2020-07-18,80,Ozone,1
Wayne,2020-07-19,37,Ozone,1
Wayne,2020-07-20,36,Ozone,1
Wayne,2020-07-21,23,Ozone,1
Wayne,2020-07-22,30,Ozone,1
Wayne,2020-07-23,37,Ozone,1
Wayne,2020-07-24,31,Ozone,1
Wayne,2020-07-25,34,Ozone,1
Wayne,2020-07-26,51,Ozone,1
Wayne,2020-07-27,44,Ozone,1
Wayne,2020-07-28,31,Ozone,1
Wayne,2020-07-29,34,Ozone,1
Wayne,2020-07-30,28,Ozone,1
Wayne,2020-07-31,23,Ozone,1
Wayne,2020-08-01,31,Ozone,1
Wayne,2020-08-02,32,Ozone,1
Wayne,2020-08-03,29,Ozone,1
Wayne,2020-08-04,29,Ozone,1
Wayne,2020-08-05,29,Ozone,1
Wayne,2020-08-06,29,Ozone,1
Wayne,2020-08-07,33,Ozone,1
Wayne,2020-08-08,42,Ozone,1
Wayne,2020-08-09,49,Ozone,1
Wayne,2020-08-10,54,Ozone,1
Wayne,2020-08-11,48,Ozone,1
Wayne,2020-08-12,35,Ozone,1
Wayne,2020-08-13,40,Ozone,1
Wayne,2020-08-14,38,Ozone,1
Wayne,2020-08-15,32,Ozone,1
Wayne,2020-08-16,31,Ozone,1
Wayne,2020-08-17,36,Ozone,1
Wayne,2020-08-18,28,Ozone,1
Wayne,2020-08-19,21,Ozone,1
Wayne,2020-08-20,36,Ozone,1
Wayne,2020-08-21,45,Ozone,1
Wayne,2020-08-22,51,Ozone,1
Wayne,2020-08-23,58,Ozone,1
Wayne,2020-08-24,51,Ozone,1
Wayne,2020-08-25,37,Ozone,1
Wayne,2020-08-26,27,Ozone,1
Wayne,2020-08-27,41,Ozone,1
Wayne,2020-08-28,20,Ozone,1
Wayne,2020-08-29,35,Ozone,1
Wayne,2020-08-30,23,Ozone,1
Wayne,2020-08-31,31,Ozone,1
Wayne,2020-09-01,31,Ozone,1
Wayne,2020-09-02,30,Ozone,1
Wayne,2020-09-03,33,Ozone,1
Wayne,2020-09-04,34,Ozone,1
Wayne,2020-09-05,27,Ozone,1
Wayne,2020-09-06,28,Ozone,1
Wayne,2020-09-07,31,Ozone,1
Wayne,2020-09-08,25,Ozone,1
Wayne,2020-09-09,22,Ozone,1
Wayne,2020-09-10,27,Ozone,1
Wayne,2020-09-11,23,Ozone,1
Wayne,2020-09-12,29,Ozone,1
Wayne,2020-09-13,27,Ozone,1
Wayne,2020-09-14,24,Ozone,1
Wayne,2020-09-15,24,Ozone,1
Wayne,2020-09-16,31,Ozone,1
Wayne,2020-09-17,21,Ozone,1
Wayne,2020-09-18,26,Ozone,1
Wayne,2020-09-19,26,Ozone,1
Wayne,2020-09-20,27,Ozone,1
Wayne,2020-09-21,30,Ozone,1
Wayne,2020-09-22,35,Ozone,1
Wayne,2020-09-23,45,Ozone,1
Wayne,2020-09-24,54,Ozone,1
Wayne,2020-09-25,67,Ozone,1
Wayne,2020-09-26,43,Ozone,1
Wayne,2020-09-27,35,Ozone,1
Wayne,2020-09-28,36,Ozone,1
Wayne,2020-09-29,30,Ozone,1
Wayne,2020-09-30,28,Ozone,1
Wayne,2020-10-01,25,Ozone,1
Wayne,2020-10-02,24,Ozone,1
Wayne,2020-10-03,28,Ozone,1
Wayne,2020-10-04,28,Ozone,1
Wayne,2020-10-05,24,Ozone,1
Wayne,2020-10-06,34,Ozone,1
Wayne,2020-10-07,33,Ozone,1
Wayne,2020-10-09,41,Ozone,1
Wayne,2020-10-10,41,Ozone,1
Wayne,2020-10-11,22,Ozone,1
Wayne,2020-10-12,31,Ozone,1
Wayne,2020-10-13,30,Ozone,1
Wayne,2020-10-14,34,Ozone,1
Wayne,2020-10-15,38,Ozone,1
Wayne,2020-10-16,26,Ozone,1
Wayne,2020-10-17,34,Ozone,1
Wayne,2020-10-18,37,Ozone,1
Wayne,2020-10-19,29,Ozone,1
Wayne,2020-10-20,26,Ozone,1
Wayne,2020-10-21,19,Ozone,1
Wayne,2020-10-22,24,Ozone,1
Wayne,2020-10-23,34,Ozone,1
Wayne,2020-10-24,19,Ozone,1
Wayne,2020-10-25,26,Ozone,1
Wayne,2020-10-26,21,Ozone,1
Wayne,2020-10-27,19,Ozone,1
Wayne,2020-10-28,21,Ozone,1
Wayne,2020-10-29,23,Ozone,1
Wayne,2020-10-31,31,Ozone,1
Wayne,2020-11-01,23,Ozone,1
Wayne,2020-11-02,33,Ozone,1
Wayne,2020-11-03,28,Ozone,1
Wayne,2020-11-04,36,Ozone,1
Wayne,2020-11-05,42,Ozone,1
Wayne,2020-11-06,49,Ozone,1
Wayne,2020-11-07,51,Ozone,1
Wayne,2020-11-08,51,Ozone,1
Wayne,2020-11-09,42,Ozone,1
Wayne,2020-11-10,32,Ozone,1
Wayne,2020-11-11,27,Ozone,1
Wayne,2020-11-12,24,Ozone,1
Wayne,2020-11-13,23,Ozone,1
Wayne,2020-11-14,26,Ozone,1
Wayne,2020-11-15,31,Ozone,1
Wayne,2020-11-16,28,Ozone,1
Wayne,2020-11-17,34,Ozone,1
Wayne,2020-11-18,31,Ozone,1
Wayne,2020-11-19,31,Ozone,1
Wayne,2020-11-20,36,Ozone,1
Wayne,2020-11-21,28,Ozone,1
Wayne,2020-11-22,24,Ozone,1
Wayne,2020-11-23,24,Ozone,1
Wayne,2020-11-24,25,Ozone,1
Wayne,2020-11-25,23,Ozone,1
Wayne,2020-11-26,21,Ozone,1
Wayne,2020-11-27,19,Ozone,1
Wayne,2020-11-28,28,Ozone,1
Wayne,2020-11-29,29,Ozone,1
Wayne,2020-12-01,16,Ozone,1
Wayne,2020-12-02,33,Ozone,1
Wayne,2020-12-03,30,Ozone,1
Wayne,2020-12-04,29,Ozone,1
Wayne,2020-12-05,27,Ozone,1
Wayne,2020-12-06,31,Ozone,1
Wayne,2020-12-07,31,Ozone,1
Wayne,2020-12-08,30,Ozone,1
Wayne,2020-12-09,22,Ozone,1
Wayne,2020-12-10,23,Ozone,1
Wayne,2020-12-11,22,Ozone,1
Wayne,2020-12-12,28,Ozone,1
Wayne,2020-12-13,25,Ozone,1
Wayne,2020-12-14,26,Ozone,1
Wayne,2020-12-15,31,Ozone,1
Wayne,2020-12-16,25,Ozone,1
Wayne,2020-12-17,29,Ozone,1
Wayne,2020-12-18,28,Ozone,1
Wayne,2020-12-19,27,Ozone,1
Wayne,2020-12-20,24,Ozone,1
Wayne,2020-12-21,24,Ozone,1
Wayne,2020-12-22,31,Ozone,1
Wayne,2020-12-23,31,Ozone,1
Wayne,2020-12-24,28,Ozone,1
Wayne,2020-12-25,24,Ozone,1
Wayne,2020-12-26,24,Ozone,1
Wayne,2020-12-27,26,Ozone,1
Wayne,2020-12-28,32,Ozone,1
Wayne,2020-12-29,32,Ozone,1
Wayne,2020-12-30,31,Ozone,1
Wayne,2020-12-31,27,Ozone,1
Westchester,2020-01-01,30,PM2.5,1
Westchester,2020-01-02,45,PM2.5,1
Westchester,2020-01-03,54,PM2.5,1
Westchester,2020-01-04,41,PM2.5,1
Westchester,2020-01-05,29,PM2.5,1
Westchester,2020-01-07,30,PM2.5,1
Westchester,2020-01-08,37,PM2.5,1
Westchester,2020-01-09,32,PM2.5,1
Westchester,2020-01-10,35,PM2.5,1
Westchester,2020-01-11,42,PM2.5,1
Westchester,2020-01-12,32,PM2.5,1
Westchester,2020-01-13,36,PM2.5,1
Westchester,2020-01-14,34,PM2.5,1
Westchester,2020-01-15,42,PM2.5,1
Westchester,2020-01-16,34,PM2.5,1
Westchester,2020-01-17,29,PM2.5,1
Westchester,2020-01-18,22,PM2.5,1
Westchester,2020-01-19,30,PM2.5,1
Westchester,2020-01-20,28,PM2.5,1
Westchester,2020-01-21,29,PM2.5,1
Westchester,2020-01-22,37,PM2.5,1
Westchester,2020-01-23,54,PM2.5,1
Westchester,2020-01-24,55,PM2.5,1
Westchester,2020-01-25,19,PM2.5,1
Westchester,2020-01-26,23,PM2.5,1
Westchester,2020-01-27,25,PM2.5,1
Westchester,2020-01-28,20,PM2.5,1
Westchester,2020-01-29,22,PM2.5,1
Westchester,2020-01-30,28,PM2.5,1
Westchester,2020-01-31,30,PM2.5,1
Westchester,2020-02-01,31,PM2.5,1
Westchester,2020-02-02,35,PM2.5,1
Westchester,2020-02-03,32,PM2.5,1
Westchester,2020-02-04,51,PM2.5,1
Westchester,2020-02-05,31,Ozone,1
Westchester,2020-02-06,28,Ozone,1
Westchester,2020-02-07,33,Ozone,1
Westchester,2020-02-08,33,Ozone,1
Westchester,2020-02-09,34,PM2.5,1
Westchester,2020-02-10,30,PM2.5,1
Westchester,2020-02-11,29,Ozone,1
Westchester,2020-02-12,32,Ozone,1
Westchester,2020-02-13,28,Ozone,1
Westchester,2020-02-14,31,Ozone,1
Westchester,2020-02-15,28,Ozone,1
Westchester,2020-02-16,31,PM2.5,1
Westchester,2020-02-17,35,Ozone,1
Westchester,2020-02-18,33,Ozone,1
Westchester,2020-02-19,37,Ozone,1
Westchester,2020-02-20,35,Ozone,1
Westchester,2020-02-21,36,Ozone,1
Westchester,2020-02-22,36,Ozone,1
Westchester,2020-02-23,41,PM2.5,1
Westchester,2020-02-24,49,PM2.5,1
Westchester,2020-02-25,39,PM2.5,1
Westchester,2020-02-26,39,Ozone,1
Westchester,2020-02-27,37,Ozone,1
Westchester,2020-02-28,37,Ozone,1
Westchester,2020-02-29,35,Ozone,1
Westchester,2020-03-01,38,Ozone,1
Westchester,2020-03-02,48,PM2.5,1
Westchester,2020-03-03,35,PM2.5,1
Westchester,2020-03-04,38,Ozone,1
Westchester,2020-03-05,35,Ozone,1
Westchester,2020-03-06,35,Ozone,1
Westchester,2020-03-07,39,Ozone,1
Westchester,2020-03-08,38,Ozone,1
Westchester,2020-03-09,43,Ozone,1
Westchester,2020-03-10,34,Ozone,1
Westchester,2020-03-11,37,Ozone,1
Westchester,2020-03-12,33,Ozone,1
Westchester,2020-03-13,41,Ozone,1
Westchester,2020-03-14,36,Ozone,1
Westchester,2020-03-15,40,Ozone,1
Westchester,2020-03-16,37,Ozone,1
Westchester,2020-03-17,32,Ozone,1
Westchester,2020-03-18,35,Ozone,1
Westchester,2020-03-19,35,Ozone,1
Westchester,2020-03-20,36,Ozone,1
Westchester,2020-03-21,41,Ozone,1
Westchester,2020-03-22,40,Ozone,1
Westchester,2020-03-23,37,Ozone,1
Westchester,2020-03-24,38,Ozone,1
Westchester,2020-03-25,34,Ozone,1
Westchester,2020-03-26,37,Ozone,1
Westchester,2020-03-27,44,Ozone,1
Westchester,2020-03-28,42,Ozone,1
Westchester,2020-03-29,42,Ozone,1
Westchester,2020-03-30,32,Ozone,1
Westchester,2020-03-31,36,Ozone,1
Westchester,2020-04-01,43,Ozone,1
Westchester,2020-04-02,39,Ozone,1
Westchester,2020-04-03,33,Ozone,1
Westchester,2020-04-04,40,Ozone,1
Westchester,2020-04-05,31,Ozone,1
Westchester,2020-04-06,40,Ozone,1
