"","county","aqi","pollutant","number_of_sites_reporting","date","deaths"
"8294","Orange",54,"PM2.5",2,2021-01-11,553
"8295","Orange",65,"PM2.5",2,2021-01-12,556
"8296","Orange",64,"PM2.5",2,2021-01-13,558
"8297","Orange",72,"PM2.5",2,2021-01-14,562
"8298","Orange",55,"PM2.5",2,2021-01-15,564
"8299","Orange",31,"PM2.5",2,2021-01-16,568
"8300","Orange",32,"PM2.5",2,2021-01-17,571
"8301","Orange",33,"PM2.5",2,2021-01-18,572
"8302","Orange",33,"PM2.5",2,2021-01-19,574
"8303","Orange",31,"Ozone",2,2021-01-20,574
"8304","Orange",34,"PM2.5",2,2021-01-21,575
"8305","Orange",39,"PM2.5",2,2021-01-22,577
"8306","Orange",33,"Ozone",2,2021-01-23,579
"8307","Orange",34,"Ozone",2,2021-01-24,582
"8308","Orange",30,"Ozone",2,2021-01-25,583
"8309","Orange",38,"PM2.5",2,2021-01-26,586
"8310","Orange",40,"PM2.5",2,2021-01-27,586
"8311","Orange",34,"Ozone",2,2021-01-28,586
"8312","Orange",36,"Ozone",2,2021-01-29,586
"8313","Orange",35,"Ozone",2,2021-01-30,587
"8314","Orange",29,"Ozone",2,2021-01-31,591
"8315","Orange",32,"Ozone",2,2021-02-01,593
"8316","Orange",32,"Ozone",2,2021-02-02,594
"8317","Orange",37,"Ozone",2,2021-02-03,598
"8318","Orange",39,"Ozone",2,2021-02-04,601
"8319","Orange",39,"PM2.5",2,2021-02-05,601
"8320","Orange",38,"Ozone",2,2021-02-06,601
"8321","Orange",39,"PM2.5",2,2021-02-07,602
"8322","Orange",35,"Ozone",2,2021-02-08,605
"8323","Orange",52,"PM2.5",2,2021-02-09,606
"8324","Orange",38,"Ozone",1,2021-02-10,607
"8325","Orange",39,"Ozone",1,2021-02-11,608
"8326","Orange",33,"Ozone",2,2021-02-12,609
"8327","Orange",34,"Ozone",1,2021-02-13,611
"8328","Orange",33,"Ozone",1,2021-02-14,615
"8329","Orange",31,"Ozone",1,2021-02-15,618
"8330","Orange",31,"Ozone",1,2021-02-16,620
"8331","Orange",36,"Ozone",1,2021-02-17,622
"8332","Orange",31,"Ozone",1,2021-02-18,627
"8333","Orange",33,"Ozone",1,2021-02-19,629
"8334","Orange",40,"Ozone",1,2021-02-20,631
"8335","Orange",38,"Ozone",1,2021-02-21,632
"8336","Orange",35,"Ozone",1,2021-02-22,633
"8337","Orange",36,"Ozone",1,2021-02-23,634
"8338","Orange",43,"Ozone",1,2021-02-24,635
"8339","Orange",40,"Ozone",1,2021-02-25,637
"8340","Orange",42,"Ozone",1,2021-02-26,638
"8341","Orange",32,"Ozone",1,2021-02-27,638
"8342","Orange",31,"Ozone",1,2021-02-28,640
"8343","Orange",37,"Ozone",1,2021-03-01,641
"8344","Orange",38,"Ozone",1,2021-03-02,643
"8345","Orange",38,"Ozone",1,2021-03-03,645
"8346","Orange",39,"Ozone",1,2021-03-04,646
"8347","Orange",39,"Ozone",2,2021-03-05,646
"8348","Orange",37,"Ozone",1,2021-03-06,648
"8349","Orange",39,"Ozone",1,2021-03-07,648
"8350","Orange",44,"Ozone",2,2021-03-08,652
"8351","Orange",41,"Ozone",1,2021-03-09,653
"8352","Orange",35,"Ozone",1,2021-03-10,655
"8353","Orange",56,"PM2.5",2,2021-03-11,657
"8354","Orange",42,"Ozone",1,2021-03-12,657
"8355","Orange",38,"Ozone",1,2021-03-13,659
"8356","Orange",39,"Ozone",2,2021-03-14,661
"8357","Orange",39,"Ozone",1,2021-03-15,661
"8358","Orange",31,"Ozone",1,2021-03-16,661
"8359","Orange",42,"PM2.5",2,2021-03-17,661
"8360","Orange",34,"Ozone",1,2021-03-18,663
"8361","Orange",37,"Ozone",1,2021-03-19,664
"8362","Orange",40,"Ozone",2,2021-03-20,664
"8363","Orange",44,"Ozone",1,2021-03-21,664
"8364","Orange",45,"Ozone",1,2021-03-22,664
"8365","Orange",43,"Ozone",2,2021-03-23,664
"8366","Orange",26,"Ozone",1,2021-03-24,665
"8367","Orange",31,"Ozone",1,2021-03-25,665
"8368","Orange",39,"Ozone",2,2021-03-26,668
"8369","Orange",37,"Ozone",1,2021-03-27,669
"8370","Orange",34,"Ozone",1,2021-03-28,670
"8371","Orange",41,"Ozone",2,2021-03-29,670
"8372","Orange",42,"Ozone",1,2021-03-30,672
"8373","Orange",27,"Ozone",1,2021-03-31,677
"8374","Oswego",32,"Ozone",1,2021-01-01,41
"8375","Oswego",28,"Ozone",1,2021-01-02,42
"8376","Oswego",29,"Ozone",1,2021-01-03,44
"8377","Oswego",24,"Ozone",1,2021-01-04,47
"8378","Oswego",25,"Ozone",1,2021-01-05,49
"8379","Oswego",32,"Ozone",1,2021-01-06,51
"8380","Oswego",30,"Ozone",1,2021-01-08,54
"8381","Oswego",35,"Ozone",1,2021-01-09,55
"8382","Oswego",28,"Ozone",1,2021-01-10,56
"8383","Oswego",28,"Ozone",1,2021-01-11,57
"8384","Oswego",29,"Ozone",1,2021-01-12,61
"8385","Oswego",23,"Ozone",1,2021-01-13,62
"8386","Oswego",16,"Ozone",1,2021-01-14,62
"8387","Oswego",28,"Ozone",1,2021-01-16,63
"8388","Oswego",26,"Ozone",1,2021-01-17,65
"8389","Oswego",31,"Ozone",1,2021-01-18,69
"8390","Oswego",30,"Ozone",1,2021-01-19,69
"8391","Oswego",35,"Ozone",1,2021-01-20,71
"8392","Oswego",30,"Ozone",1,2021-01-21,74
"8393","Oswego",31,"Ozone",1,2021-01-22,75
"8394","Oswego",36,"Ozone",1,2021-01-23,75
"8395","Oswego",36,"Ozone",1,2021-01-24,78
"8396","Oswego",31,"Ozone",1,2021-01-25,80
"8397","Oswego",33,"Ozone",1,2021-01-26,81
"8398","Oswego",36,"Ozone",1,2021-01-27,82
"8399","Oswego",36,"Ozone",1,2021-01-28,82
"8400","Oswego",35,"Ozone",1,2021-01-29,83
"8401","Oswego",37,"Ozone",1,2021-01-30,83
"8402","Oswego",38,"Ozone",1,2021-01-31,84
"8403","Oswego",35,"Ozone",1,2021-02-01,85
"8404","Oswego",38,"Ozone",1,2021-02-02,85
"8405","Oswego",41,"Ozone",1,2021-02-03,85
"8406","Oswego",39,"Ozone",1,2021-02-04,85
"8407","Oswego",38,"Ozone",1,2021-02-05,86
"8408","Oswego",37,"Ozone",1,2021-02-06,86
"8409","Oswego",39,"Ozone",1,2021-02-07,86
"8410","Oswego",38,"Ozone",1,2021-02-08,86
"8411","Oswego",37,"Ozone",1,2021-02-09,86
"8412","Oswego",42,"Ozone",1,2021-02-10,86
"8413","Oswego",38,"Ozone",1,2021-02-11,87
"8414","Oswego",34,"Ozone",1,2021-02-12,87
"8415","Oswego",36,"Ozone",1,2021-02-13,88
"8416","Oswego",34,"Ozone",1,2021-02-14,88
"8417","Oswego",35,"Ozone",1,2021-02-15,88
"8418","Oswego",32,"Ozone",1,2021-02-16,88
"8419","Oswego",35,"Ozone",1,2021-02-17,89
"8420","Oswego",37,"Ozone",1,2021-02-18,89
"8421","Oswego",35,"Ozone",1,2021-02-19,89
"8422","Oswego",42,"Ozone",1,2021-02-20,89
"8423","Oswego",44,"Ozone",1,2021-02-21,89
"8424","Oswego",47,"Ozone",1,2021-02-22,89
"8425","Oswego",46,"Ozone",1,2021-02-23,89
"8426","Oswego",51,"Ozone",1,2021-02-24,89
"8427","Oswego",39,"Ozone",1,2021-02-25,89
"8428","Oswego",44,"Ozone",1,2021-02-26,89
"8429","Oswego",44,"Ozone",1,2021-02-27,89
"8430","Oswego",41,"Ozone",1,2021-02-28,89
"8431","Oswego",41,"Ozone",1,2021-03-01,89
"8432","Oswego",40,"Ozone",1,2021-03-02,89
"8433","Oswego",37,"Ozone",1,2021-03-03,89
"8434","Oswego",40,"Ozone",1,2021-03-04,89
"8435","Oswego",42,"Ozone",1,2021-03-05,89
"8436","Oswego",39,"Ozone",1,2021-03-06,89
"8437","Oswego",39,"Ozone",1,2021-03-07,89
"8438","Oswego",39,"Ozone",1,2021-03-08,89
"8439","Oswego",36,"Ozone",1,2021-03-09,89
"8440","Oswego",61,"Ozone",1,2021-03-10,89
"8441","Oswego",54,"Ozone",1,2021-03-11,89
"8442","Oswego",41,"Ozone",1,2021-03-12,89
"8443","Oswego",39,"Ozone",1,2021-03-13,89
"8444","Oswego",41,"Ozone",1,2021-03-14,89
"8445","Oswego",39,"Ozone",1,2021-03-15,89
"8446","Oswego",32,"Ozone",1,2021-03-16,89
"8447","Oswego",34,"Ozone",1,2021-03-17,89
"8448","Oswego",37,"Ozone",1,2021-03-18,89
"8449","Oswego",40,"Ozone",1,2021-03-19,89
"8450","Oswego",44,"Ozone",1,2021-03-20,89
"8451","Oswego",45,"Ozone",1,2021-03-21,89
"8452","Oswego",51,"Ozone",1,2021-03-22,89
"8453","Oswego",51,"Ozone",1,2021-03-23,89
"8454","Oswego",31,"Ozone",1,2021-03-24,89
"8455","Oswego",44,"Ozone",1,2021-03-25,89
"8456","Oswego",31,"Ozone",1,2021-03-26,89
"8457","Oswego",31,"Ozone",1,2021-03-27,89
"8458","Oswego",36,"Ozone",1,2021-03-28,89
"8459","Oswego",41,"Ozone",1,2021-03-29,89
"8460","Oswego",49,"Ozone",1,2021-03-30,89
"8461","Putnam",29,"Ozone",1,2021-01-01,67
"8462","Putnam",31,"Ozone",1,2021-01-02,67
"8463","Putnam",26,"Ozone",1,2021-01-03,67
"8464","Putnam",24,"Ozone",1,2021-01-04,67
"8465","Putnam",27,"Ozone",1,2021-01-05,67
"8466","Putnam",30,"Ozone",1,2021-01-06,67
"8467","Putnam",32,"Ozone",1,2021-01-07,68
"8468","Putnam",28,"Ozone",1,2021-01-08,68
"8469","Putnam",36,"Ozone",1,2021-01-09,68
"8470","Putnam",32,"Ozone",1,2021-01-10,68
"8471","Putnam",25,"Ozone",1,2021-01-11,68
"8472","Putnam",25,"Ozone",1,2021-01-12,70
"8473","Putnam",17,"Ozone",1,2021-01-13,70
"8474","Putnam",18,"Ozone",1,2021-01-14,70
"8475","Putnam",30,"Ozone",1,2021-01-15,72
"8476","Putnam",29,"Ozone",1,2021-01-16,74
"8477","Putnam",29,"Ozone",1,2021-01-17,74
"8478","Putnam",29,"Ozone",1,2021-01-18,74
"8479","Putnam",28,"Ozone",1,2021-01-19,75
"8480","Putnam",33,"Ozone",1,2021-01-20,75
"8481","Putnam",26,"Ozone",1,2021-01-21,75
"8482","Putnam",32,"Ozone",1,2021-01-22,76
"8483","Putnam",34,"Ozone",1,2021-01-23,76
"8484","Putnam",37,"Ozone",1,2021-01-24,76
"8485","Putnam",35,"Ozone",1,2021-01-25,77
"8486","Putnam",30,"Ozone",1,2021-01-26,79
"8487","Putnam",35,"Ozone",1,2021-01-27,79
"8488","Putnam",36,"Ozone",1,2021-01-28,80
"8489","Putnam",36,"Ozone",1,2021-01-29,80
"8490","Putnam",36,"Ozone",1,2021-01-30,81
"8491","Putnam",31,"Ozone",1,2021-01-31,81
"8492","Putnam",36,"Ozone",1,2021-02-01,81
"8493","Putnam",35,"Ozone",1,2021-02-02,82
"8494","Putnam",39,"Ozone",1,2021-02-03,82
"8495","Putnam",42,"Ozone",1,2021-02-04,82
"8496","Putnam",31,"Ozone",1,2021-02-05,82
"8497","Putnam",40,"Ozone",1,2021-02-06,82
"8498","Putnam",38,"Ozone",1,2021-02-07,82
"8499","Putnam",36,"Ozone",1,2021-02-08,83
"8500","Putnam",28,"Ozone",1,2021-02-09,84
"8501","Putnam",39,"Ozone",1,2021-02-10,84
"8502","Putnam",42,"Ozone",1,2021-02-11,84
"8503","Putnam",37,"Ozone",1,2021-02-12,84
"8504","Putnam",36,"Ozone",1,2021-02-13,84
"8505","Putnam",37,"Ozone",1,2021-02-14,84
"8506","Putnam",33,"Ozone",1,2021-02-15,84
"8507","Putnam",33,"Ozone",1,2021-02-16,84
"8508","Putnam",38,"Ozone",1,2021-02-17,85
"8509","Putnam",34,"Ozone",1,2021-02-18,86
"8510","Putnam",36,"Ozone",1,2021-02-19,86
"8511","Putnam",42,"Ozone",1,2021-02-20,86
"8512","Putnam",40,"Ozone",1,2021-02-21,86
"8513","Putnam",37,"Ozone",1,2021-02-22,86
"8514","Putnam",41,"Ozone",1,2021-02-23,86
"8515","Putnam",42,"Ozone",1,2021-02-24,86
"8516","Putnam",43,"Ozone",1,2021-02-25,86
"8517","Putnam",44,"Ozone",1,2021-02-26,86
"8518","Putnam",39,"Ozone",1,2021-02-27,86
"8519","Putnam",36,"Ozone",1,2021-02-28,86
"8520","Putnam",40,"Ozone",1,2021-03-01,86
"8521","Putnam",42,"Ozone",1,2021-03-02,86
"8522","Putnam",43,"Ozone",1,2021-03-03,86
"8523","Putnam",41,"Ozone",1,2021-03-04,86
"8524","Putnam",43,"Ozone",1,2021-03-05,86
"8525","Putnam",39,"Ozone",1,2021-03-06,86
"8526","Putnam",40,"Ozone",1,2021-03-07,86
"8527","Putnam",44,"Ozone",1,2021-03-08,87
"8528","Putnam",45,"Ozone",1,2021-03-09,87
"8529","Putnam",43,"Ozone",1,2021-03-10,87
"8530","Putnam",48,"Ozone",1,2021-03-11,87
"8531","Putnam",44,"Ozone",1,2021-03-12,87
"8532","Putnam",41,"Ozone",1,2021-03-13,87
"8533","Putnam",41,"Ozone",1,2021-03-14,88
"8534","Putnam",41,"Ozone",1,2021-03-15,88
"8535","Putnam",33,"Ozone",1,2021-03-16,88
"8536","Putnam",34,"Ozone",1,2021-03-17,88
"8537","Putnam",35,"Ozone",1,2021-03-18,88
"8538","Putnam",40,"Ozone",1,2021-03-19,88
"8539","Putnam",42,"Ozone",1,2021-03-20,89
"8540","Putnam",46,"Ozone",1,2021-03-21,89
"8541","Putnam",49,"Ozone",1,2021-03-22,89
"8542","Putnam",46,"Ozone",1,2021-03-23,89
"8543","Putnam",37,"Ozone",1,2021-03-24,89
"8544","Putnam",33,"Ozone",1,2021-03-25,89
"8545","Putnam",42,"Ozone",1,2021-03-26,90
"8546","Putnam",42,"Ozone",1,2021-03-27,90
"8547","Putnam",36,"Ozone",1,2021-03-28,90
"8548","Putnam",42,"Ozone",1,2021-03-29,90
"8549","Putnam",47,"Ozone",1,2021-03-30,90
"8550","Putnam",35,"Ozone",1,2021-03-31,90
"8551","Queens",42,"PM2.5",3,2021-01-01,5397
"8552","Queens",35,"PM2.5",3,2021-01-02,5400
"8553","Queens",42,"PM2.5",3,2021-01-03,5409
"8554","Queens",42,"PM2.5",3,2021-01-04,5418
"8555","Queens",40,"PM2.5",3,2021-01-05,5426
"8556","Queens",43,"PM2.5",3,2021-01-06,5440
"8557","Queens",35,"PM2.5",3,2021-01-07,5454
"8558","Queens",38,"PM2.5",3,2021-01-08,5465
"8559","Queens",35,"PM2.5",3,2021-01-09,5477
"8560","Queens",44,"PM2.5",3,2021-01-10,5492
"8561","Queens",58,"PM2.5",3,2021-01-11,5507
"8562","Queens",67,"PM2.5",3,2021-01-12,5523
"8563","Queens",69,"PM2.5",3,2021-01-13,5544
"8564","Queens",74,"PM2.5",2,2021-01-14,5562
"8565","Queens",59,"PM2.5",2,2021-01-15,5579
"8566","Queens",27,"PM2.5",3,2021-01-16,5597
"8567","Queens",36,"PM2.5",3,2021-01-17,5612
"8568","Queens",39,"PM2.5",3,2021-01-18,5629
"8569","Queens",39,"PM2.5",3,2021-01-19,5641
"8570","Queens",36,"PM2.5",3,2021-01-20,5661
"8571","Queens",40,"PM2.5",3,2021-01-22,5689
"8572","Queens",31,"Ozone",3,2021-01-23,5705
"8573","Queens",32,"Ozone",3,2021-01-24,5718
"8574","Queens",44,"PM2.5",3,2021-01-27,5767
"8575","Queens",33,"PM2.5",3,2021-01-28,5780
"8576","Queens",31,"Ozone",3,2021-01-29,5800
"8577","Queens",32,"PM2.5",3,2021-01-30,5818
"8578","Queens",32,"Ozone",3,2021-02-01,5850
"8579","Queens",25,"Ozone",3,2021-02-02,5867
"8580","Queens",32,"PM2.5",3,2021-02-03,5884
"8581","Queens",51,"PM2.5",3,2021-02-05,5923
"8582","Queens",54,"PM2.5",3,2021-02-09,5987
"8583","Queens",57,"PM2.5",3,2021-02-10,6001
"8584","Queens",48,"PM2.5",3,2021-02-11,6023
"8585","Queens",35,"PM2.5",3,2021-02-12,6038
"8586","Queens",32,"Ozone",3,2021-02-13,6054
"8587","Queens",42,"PM2.5",3,2021-02-14,6064
"8588","Queens",49,"PM2.5",3,2021-02-15,6080
"8589","Queens",32,"PM2.5",3,2021-02-17,6109
"8590","Queens",28,"Ozone",3,2021-02-18,6123
"8591","Queens",46,"PM2.5",3,2021-02-20,6153
"8592","Queens",49,"PM2.5",3,2021-02-21,6164
"8593","Queens",53,"PM2.5",3,2021-02-22,6177
"8594","Queens",57,"PM2.5",3,2021-02-23,6188
"8595","Queens",38,"Ozone",3,2021-02-25,6217
"8596","Queens",38,"PM2.5",3,2021-02-28,6261
"8597","Queens",36,"Ozone",3,2021-03-02,6300
"8598","Queens",49,"PM2.5",3,2021-03-03,6314
"8599","Queens",37,"Ozone",3,2021-03-05,6337
"8600","Queens",34,"Ozone",3,2021-03-06,6344
"8601","Queens",36,"Ozone",3,2021-03-07,6357
"8602","Queens",49,"PM2.5",3,2021-03-09,6381
"8603","Queens",79,"PM2.5",3,2021-03-11,6411
"8604","Queens",43,"Ozone",3,2021-03-12,6420
"8605","Queens",38,"Ozone",3,2021-03-13,6425
"8606","Queens",40,"Ozone",3,2021-03-14,6434
"8607","Queens",36,"Ozone",3,2021-03-15,6441
"8608","Queens",32,"Ozone",3,2021-03-16,6445
"8609","Queens",37,"PM2.5",3,2021-03-17,6452
"8610","Queens",36,"Ozone",3,2021-03-19,6473
"8611","Queens",53,"PM2.5",3,2021-03-22,6500
"8612","Queens",38,"Ozone",3,2021-03-23,6507
"8613","Queens",42,"PM2.5",3,2021-03-24,6516
"8614","Queens",42,"PM2.5",3,2021-03-25,6531
"8615","Queens",42,"Ozone",3,2021-03-26,6540
"8616","Queens",43,"Ozone",3,2021-03-27,6551
"8617","Queens",36,"Ozone",3,2021-03-28,6556
"8618","Queens",38,"Ozone",3,2021-03-29,6569
"8619","Queens",39,"PM2.5",3,2021-03-31,6593
"8620","Richmond",45,"PM2.5",2,2021-01-01,896
"8621","Richmond",34,"PM2.5",2,2021-01-02,895
"8622","Richmond",39,"PM2.5",2,2021-01-03,900
"8623","Richmond",35,"PM2.5",2,2021-01-04,904
"8624","Richmond",38,"PM2.5",2,2021-01-05,908
"8625","Richmond",33,"PM2.5",2,2021-01-06,913
"8626","Richmond",30,"PM2.5",2,2021-01-07,917
"8627","Richmond",36,"PM2.5",2,2021-01-08,919
"8628","Richmond",36,"PM2.5",2,2021-01-09,926
"8629","Richmond",43,"PM2.5",2,2021-01-10,928
"8630","Richmond",57,"PM2.5",2,2021-01-11,931
"8631","Richmond",63,"PM2.5",2,2021-01-12,931
"8632","Richmond",64,"PM2.5",2,2021-01-13,934
"8633","Richmond",71,"PM2.5",2,2021-01-14,939
"8634","Richmond",56,"PM2.5",2,2021-01-15,942
"8635","Richmond",20,"PM2.5",2,2021-01-16,948
"8636","Richmond",35,"PM2.5",2,2021-01-17,950
"8637","Richmond",35,"PM2.5",2,2021-01-18,950
"8638","Richmond",41,"PM2.5",2,2021-01-19,953
"8639","Richmond",34,"PM2.5",2,2021-01-20,960
"8640","Richmond",36,"PM2.5",2,2021-01-21,962
"8641","Richmond",40,"PM2.5",2,2021-01-22,964
"8642","Richmond",25,"PM2.5",2,2021-01-23,966
"8643","Richmond",20,"PM2.5",2,2021-01-24,973
"8644","Richmond",31,"PM2.5",2,2021-01-25,977
"8645","Richmond",34,"PM2.5",2,2021-01-26,978
"8646","Richmond",36,"PM2.5",2,2021-01-27,981
"8647","Richmond",23,"PM2.5",2,2021-01-28,983
"8648","Richmond",12,"PM2.5",1,2021-01-29,985
"8649","Richmond",25,"PM2.5",2,2021-01-30,988
"8650","Richmond",27,"PM2.5",2,2021-01-31,990
"8651","Richmond",20,"PM2.5",2,2021-02-01,992
"8652","Richmond",20,"PM2.5",2,2021-02-02,994
"8653","Richmond",22,"PM2.5",2,2021-02-03,996
"8654","Richmond",28,"PM2.5",2,2021-02-04,1000
"8655","Richmond",40,"PM2.5",2,2021-02-05,1001
"8656","Richmond",38,"PM2.5",2,2021-02-06,1005
"8657","Richmond",43,"PM2.5",2,2021-02-07,1009
"8658","Richmond",33,"PM2.5",2,2021-02-08,1012
"8659","Richmond",56,"PM2.5",2,2021-02-09,1015
"8660","Richmond",45,"PM2.5",2,2021-02-10,1016
"8661","Richmond",36,"PM2.5",2,2021-02-11,1017
"8662","Richmond",30,"PM2.5",2,2021-02-12,1019
"8663","Richmond",30,"PM2.5",2,2021-02-13,1023
"8664","Richmond",37,"PM2.5",1,2021-02-14,1026
"8665","Richmond",35,"PM2.5",1,2021-02-15,1027
"8666","Richmond",18,"PM2.5",1,2021-02-16,1030
"8667","Richmond",24,"PM2.5",1,2021-02-17,1030
"8668","Richmond",24,"PM2.5",1,2021-02-18,1031
"8669","Richmond",40,"PM2.5",1,2021-02-20,1033
"8670","Richmond",42,"PM2.5",2,2021-02-21,1037
"8671","Richmond",29,"PM2.5",2,2021-02-22,1040
"8672","Richmond",35,"PM2.5",1,2021-02-23,1041
"8673","Richmond",25,"PM2.5",1,2021-02-24,1041
"8674","Richmond",30,"PM2.5",1,2021-02-25,1042
"8675","Richmond",26,"PM2.5",1,2021-02-26,1045
"8676","Richmond",18,"PM2.5",1,2021-02-27,1046
"8677","Richmond",34,"Ozone",2,2021-02-28,1046
"8678","Richmond",36,"Ozone",2,2021-03-01,1047
"8679","Richmond",39,"Ozone",2,2021-03-02,1049
"8680","Richmond",36,"Ozone",2,2021-03-03,1050
"8681","Richmond",34,"Ozone",2,2021-03-04,1050
"8682","Richmond",36,"Ozone",2,2021-03-05,1050
"8683","Richmond",37,"Ozone",2,2021-03-06,1054
"8684","Richmond",37,"Ozone",2,2021-03-07,1056
"8685","Richmond",42,"Ozone",2,2021-03-08,1058
"8686","Richmond",44,"Ozone",2,2021-03-09,1059
"8687","Richmond",39,"Ozone",2,2021-03-10,1059
"8688","Richmond",60,"PM2.5",2,2021-03-11,1061
"8689","Richmond",43,"Ozone",2,2021-03-12,1064
"8690","Richmond",39,"Ozone",2,2021-03-13,1064
"8691","Richmond",41,"Ozone",2,2021-03-14,1067
"8692","Richmond",39,"Ozone",2,2021-03-15,1067
"8693","Richmond",38,"Ozone",2,2021-03-16,1067
"8694","Richmond",35,"Ozone",2,2021-03-17,1069
"8695","Richmond",27,"Ozone",2,2021-03-18,1071
"8696","Richmond",33,"Ozone",2,2021-03-19,1072
"8697","Richmond",36,"Ozone",2,2021-03-20,1073
"8698","Richmond",38,"PM2.5",2,2021-03-21,1077
"8699","Richmond",43,"Ozone",2,2021-03-22,1079
"8700","Richmond",37,"PM2.5",2,2021-03-23,1083
"8701","Richmond",34,"Ozone",2,2021-03-24,1084
"8702","Richmond",23,"Ozone",2,2021-03-25,1087
"8703","Richmond",41,"Ozone",2,2021-03-26,1091
"8704","Richmond",44,"Ozone",2,2021-03-27,1093
"8705","Richmond",35,"Ozone",2,2021-03-28,1095
"8706","Richmond",37,"Ozone",2,2021-03-29,1096
"8707","Richmond",44,"Ozone",2,2021-03-30,1096
"8708","Richmond",38,"Ozone",2,2021-03-31,1097
"8709","Rockland",33,"PM2.5",1,2021-01-01,589
"8710","Rockland",28,"PM2.5",1,2021-01-02,591
"8711","Rockland",36,"PM2.5",1,2021-01-03,595
"8712","Rockland",35,"PM2.5",1,2021-01-04,597
"8713","Rockland",31,"PM2.5",1,2021-01-05,600
"8714","Rockland",33,"PM2.5",1,2021-01-06,600
"8715","Rockland",31,"Ozone",1,2021-01-07,600
"8716","Rockland",28,"PM2.5",1,2021-01-08,606
"8717","Rockland",31,"Ozone",1,2021-01-09,607
"8718","Rockland",35,"PM2.5",1,2021-01-10,608
"8719","Rockland",38,"PM2.5",1,2021-01-11,609
"8720","Rockland",55,"PM2.5",1,2021-01-12,611
"8721","Rockland",58,"PM2.5",1,2021-01-13,613
"8722","Rockland",61,"PM2.5",1,2021-01-14,615
"8723","Rockland",49,"PM2.5",1,2021-01-15,618
"8724","Rockland",26,"Ozone",1,2021-01-16,621
"8725","Rockland",32,"PM2.5",1,2021-01-17,622
"8726","Rockland",32,"PM2.5",1,2021-01-18,624
"8727","Rockland",32,"PM2.5",1,2021-01-19,626
"8728","Rockland",31,"Ozone",1,2021-01-20,629
"8729","Rockland",30,"PM2.5",1,2021-01-21,631
"8730","Rockland",35,"PM2.5",1,2021-01-22,633
"8731","Rockland",31,"Ozone",1,2021-01-23,637
"8732","Rockland",34,"Ozone",1,2021-01-24,640
"8733","Rockland",30,"Ozone",1,2021-01-25,643
"8734","Rockland",30,"PM2.5",1,2021-01-26,644
"8735","Rockland",31,"Ozone",1,2021-01-27,645
"8736","Rockland",34,"Ozone",1,2021-01-28,647
"8737","Rockland",35,"Ozone",1,2021-01-29,648
"8738","Rockland",37,"Ozone",1,2021-01-30,651
"8739","Rockland",30,"Ozone",1,2021-01-31,652
"8740","Rockland",32,"Ozone",1,2021-02-01,653
"8741","Rockland",32,"Ozone",1,2021-02-02,653
"8742","Rockland",38,"Ozone",1,2021-02-03,656
"8743","Rockland",41,"Ozone",1,2021-02-04,656
"8744","Rockland",37,"PM2.5",1,2021-02-05,656
"8745","Rockland",37,"Ozone",1,2021-02-06,659
"8746","Rockland",36,"Ozone",1,2021-02-07,663
"8747","Rockland",35,"Ozone",1,2021-02-08,663
"8748","Rockland",33,"PM2.5",1,2021-02-09,664
"8749","Rockland",39,"Ozone",1,2021-02-10,666
"8750","Rockland",39,"Ozone",1,2021-02-11,668
"8751","Rockland",36,"Ozone",1,2021-02-12,671
"8752","Rockland",33,"Ozone",1,2021-02-13,673
"8753","Rockland",34,"Ozone",1,2021-02-14,674
"8754","Rockland",30,"Ozone",1,2021-02-15,674
"8755","Rockland",32,"Ozone",1,2021-02-16,674
"8756","Rockland",35,"Ozone",1,2021-02-17,675
"8757","Rockland",32,"Ozone",1,2021-02-18,677
"8758","Rockland",31,"Ozone",1,2021-02-19,679
"8759","Rockland",41,"Ozone",1,2021-02-20,681
"8760","Rockland",30,"Ozone",1,2021-02-22,684
"8761","Rockland",37,"Ozone",1,2021-02-23,685
"8762","Rockland",40,"Ozone",1,2021-02-24,688
"8763","Rockland",39,"Ozone",1,2021-02-25,687
"8764","Rockland",43,"Ozone",1,2021-02-26,688
"8765","Rockland",32,"Ozone",1,2021-02-27,689
"8766","Rockland",28,"Ozone",1,2021-02-28,689
"8767","Rockland",39,"Ozone",1,2021-03-01,689
"8768","Rockland",38,"Ozone",1,2021-03-02,689
"8769","Rockland",42,"Ozone",1,2021-03-03,689
"8770","Rockland",38,"Ozone",1,2021-03-04,693
"8771","Rockland",40,"Ozone",1,2021-03-05,694
"8772","Rockland",36,"Ozone",1,2021-03-06,694
"8773","Rockland",39,"Ozone",1,2021-03-07,694
"8774","Rockland",44,"Ozone",1,2021-03-08,695
"8775","Rockland",46,"Ozone",1,2021-03-09,695
"8776","Rockland",36,"Ozone",1,2021-03-10,695
"8777","Rockland",58,"PM2.5",1,2021-03-11,697
"8778","Rockland",44,"Ozone",1,2021-03-12,698
"8779","Rockland",39,"Ozone",1,2021-03-13,699
"8780","Rockland",40,"Ozone",1,2021-03-14,700
"8781","Rockland",39,"Ozone",1,2021-03-15,704
"8782","Rockland",29,"Ozone",1,2021-03-16,705
"8783","Rockland",29,"PM2.5",1,2021-03-17,706
"8784","Rockland",32,"Ozone",1,2021-03-18,708
"8785","Rockland",38,"Ozone",1,2021-03-19,709
"8786","Rockland",41,"Ozone",1,2021-03-20,710
"8787","Rockland",45,"Ozone",1,2021-03-21,710
